comboId,req1Id,req1,req_1,req2Id,req2,req_2,Label,AnnotationStatus
25106.0,906076.0,[meta] Virtual tabs - lazily create linkedBrowser and other dependent elements for tabbrowser tabs to improve startup performance, meta  virtual tabs   lazily create linkedbrowser and other dependent elements for tabbrowser tabs to improve startup performance,1276514.0,Refactor xul:browser.permanentKey implementation to accommodate lazy-browser tabs,refactor xul browser permanentkey implementation to accommodate lazy browser tabs,1.0,M
12069.0,1352692.0,[meta] Update navigation toolbar overflow panel for Photon, meta  update navigation toolbar overflow panel for photon,1370986.0,"Overflow panel subview misses anchor styling, cuts off subviews (needs minimum width?)",overflow panel subview misses anchor styling  cuts off subviews  needs minimum width  ,1.0,M
21013.0,1433315.0,[meta] [EPIC] Activity Stream, meta   epic  activity stream,1513279.0,[META] Snippets, meta  snippets,1.0,M
33780.0,1037767.0,Use straight nsIChannel instead of nsIIncrementalDownload for GMPInstallManager,use straight nsichannel instead of nsiincrementaldownload for gmpinstallmanager,1009816.0,"Firefox desktop: openh264 updates: check, download, install",firefox desktop  openh264 updates  check  download  install,1.0,M
39659.0,1358998.0,[meta] Stop using the :not(:target) selector in SVG for the Firefox UI, meta  stop using the  not  target  selector in svg for the firefox ui,1371230.0,Stop using the :not(:target) selector in notification-icons.svg,stop using the  not  target  selector in notification icons svg,1.0,M
13088.0,1349422.0,[meta] Photon - Improvements to First-Run Experience, meta  photon   improvements to first run experience,1357439.0,Expose Search Counts information in UITour.getConfiguration for snippets on about:home,expose search counts information in uitour getconfiguration for snippets on about home,1.0,M
21985.0,1457565.0,[META] Onboarding / First Run, meta  onboarding   first run,1492216.0,Land Onboarding Strings,land onboarding strings,1.0,M
28712.0,1330635.0,[meta] Sessionstore performance tracking, meta  sessionstore performance tracking,1482682.0,[tracking] Sessionstore development related to session managers, tracking  sessionstore development related to session managers,1.0,M
22035.0,1545802.0,[META] Trailhead Desktop First Run, meta  trailhead desktop first run,1545849.0,[META] Trailhead Onboarding card updates, meta  trailhead onboarding card updates,1.0,M
42358.0,1461743.0,[meta] Privacy UI Improvements, meta  privacy ui improvements,1511954.0,"Add a pref for showing or hiding the ""Allowed"" label of content blocking categories.",add a pref for showing or hiding the  allowed  label of content blocking categories ,1.0,M
44954.0,1349423.0,[meta] Photon - Firefox Animation Improvements, meta  photon   firefox animation improvements,1352063.0,Implement new animation for bookmarking,implement new animation for bookmarking,1.0,M
50822.0,1387013.0,[meta] Stuff we can remove now that XUL extensions are no longer supported, meta  stuff we can remove now that xul extensions are no longer supported,1388032.0,Remove BrowserCustomizeToolbar,remove browsercustomizetoolbar,1.0,M
31323.0,231062.0,Provide Firefox MSI package,provide firefox msi package,543392.0,MSI Installer should be able to install multiple instances side by side,msi installer should be able to install multiple instances side by side,1.0,M
10864.0,1349210.0,[meta] Photon - structural changes to menus/toolbars/panels, meta  photon   structural changes to menus toolbars panels,1352120.0,Put a bookmark-star button in the location bar,put a bookmark star button in the location bar,1.0,M
1130.0,1481546.0,[meta] Let the Windows launcher process ride the trains, meta  let the windows launcher process ride the trains,1488554.0,Enable the launcher process by default on Nightly,enable the launcher process by default on nightly,1.0,M
6529.0,1505898.0,[meta] Fission for the front-end, meta  fission for the front end,1533955.0,[Fission] Make the tab crashed page work with Fission, fission  make the tab crashed page work with fission,1.0,M
43142.0,1501751.0,[META] Pinned Tabs CFR 67, meta  pinned tabs cfr 67,1528952.0,Add Pin tab action to the Page Actions Menu,add pin tab action to the page actions menu,1.0,M
39419.0,1569349.0,[meta] Relationship CFRs, meta  relationship cfrs,1572059.0,Need ASRouterTriggerListeners to trigger on bookmarked pages,need asroutertriggerlisteners to trigger on bookmarked pages,1.0,M
56710.0,1512725.0,[META] Pocket + New Tab MVP 66/67, meta  pocket   new tab mvp 66 67,1519243.0,CSS updates for topics header section component,css updates for topics header section component,1.0,M
25423.0,1352697.0,[meta] Add a URL-bar based page action menu, meta  add a url bar based page action menu,1360054.0,"[UX] Need spec for the page-action menu's ""Share"" submenu/subview/subpanel", ux  need spec for the page action menu s  share  submenu subview subpanel,1.0,M
25654.0,1425941.0,[tracking] Add UI language selection preference, tracking  add ui language selection preference,1469696.0,Support installing official language packs from AMO,support installing official language packs from amo,1.0,M
32417.0,1410333.0,[meta] Add automated tests for Activity Stream functionality, meta  add automated tests for activity stream functionality,1410344.0,"Add automated test for ""Hover and `Delete from History` Top Sites tile""",add automated test for  hover and  delete from history  top sites tile ,1.0,M
5096.0,1432588.0,[META] Router Infrastructure, meta  router infrastructure,1500073.0,Allow enable/disable via ASR devtools,allow enable disable via asr devtools,1.0,M
49071.0,1470584.0,"If the PaymentRequest dialog is closed via the window manager, tell the PaymentUIService",if the paymentrequest dialog is closed via the window manager  tell the paymentuiservice,1478750.0,Add test coverage for closing one payment dialog and completing payment from another,add test coverage for closing one payment dialog and completing payment from another,1.0,M
37367.0,1404890.0,Move new tab settings for sections to about:preferences,move new tab settings for sections to about preferences,1432664.0,Investigate how to move in content prefs to about:preferences,investigate how to move in content prefs to about preferences,1.0,M
37599.0,1433901.0,"Add automated test for ""Bookmarks can be removed from the Bookmarks Toolbar and from the Library""",add automated test for  bookmarks can be removed from the bookmarks toolbar and from the library ,1423137.0,"Add automated test for ""Bookmarks can be removed from the Library""",add automated test for  bookmarks can be removed from the library ,1.0,M
27597.0,1396562.0,Convert uses of browser.search.widget.inNavBar to use CustomizableUI,convert uses of browser search widget innavbar to use customizableui,1387416.0,[photon] Move the search bar in the customization palette for new profiles, photon  move the search bar in the customization palette for new profiles,1.0,M
2421.0,1349423.0,[meta] Photon - Firefox Animation Improvements, meta  photon   firefox animation improvements,1391425.0,Tab label jumps to fill in space of tab loading progress indicator,tab label jumps to fill in space of tab loading progress indicator,1.0,M
30373.0,1351268.0,[meta] Photon - Update product messaging with the appropriate tone, meta  photon   update product messaging with the appropriate tone,1356552.0,[UX] about:addons Services content and design update, ux  about addons services content and design update,1.0,M
33393.0,1432586.0,[META] Weighted Highlights, meta  weighted highlights,1433238.0,Create dashboard for highlight types,create dashboard for highlight types,1.0,M
9842.0,1569303.0,[meta] Extended First Run Triplets, meta  extended first run triplets,1570754.0,Add delay to clearing triplets and block extended from about:welcome,add delay to clearing triplets and block extended from about welcome,1.0,M
36257.0,1348289.0,[meta] Photon - Improve perceived UI performance in Firefox (bugs for triage), meta  photon   improve perceived ui performance in firefox  bugs for triage ,1387045.0,Suppress window animation for profile manager,suppress window animation for profile manager,1.0,M
42300.0,1444980.0,[META] Customization, meta  customization,1400536.0,Add an option for showing more / fewer rows in New Tab sections,add an option for showing more   fewer rows in new tab sections,1.0,M
52418.0,1432588.0,[META] Router Infrastructure, meta  router infrastructure,1482859.0,Update Simple Snippet Template to block snippet after user action.,update simple snippet template to block snippet after user action ,1.0,M
6877.0,530399.0,[meta] potential data types to sync, meta  potential data types to sync,583935.0,Sync installed certificates,sync installed certificates,1.0,M
23509.0,1421690.0,[meta] Storage (Site Data and Cookies) Management V2, meta  storage  site data and cookies  management v2,1441861.0,"Reorganize ""Settings for Clearing History"" to improve intuitiveness",reorganize  settings for clearing history  to improve intuitiveness,1.0,M
54044.0,1486917.0,[meta] Capstone project: convert more parts of the browser to use Fluent, meta  capstone project  convert more parts of the browser to use fluent,1491676.0,Move strings from preferences.properties to Fluent,move strings from preferences properties to fluent,1.0,M
56718.0,1561009.0,[META] What’s new panel, meta  what’s new panel,1561345.0,Create UI elements for What's New button and panel,create ui elements for what s new button and panel,1.0,M
24472.0,1554739.0,[META] Accessibility Improvements for New Tab, meta  accessibility improvements for new tab,1554734.0,Also support context-menu arrow key navigation,also support context menu arrow key navigation,1.0,M
52129.0,1410333.0,[meta] Add automated tests for Activity Stream functionality, meta  add automated tests for activity stream functionality,1410882.0,"Add automated test for ""Top Sites - Context menu - User tiles - Open in a New Window""",add automated test for  top sites   context menu   user tiles   open in a new window ,1.0,M
27213.0,1541914.0,[META] CFR FxA Bookmark Panel Message Fx 68, meta  cfr fxa bookmark panel message fx 68,1543109.0,Message schema for CFR FxA Message,message schema for cfr fxa message,1.0,M
53533.0,1348289.0,[meta] Photon - Improve perceived UI performance in Firefox (bugs for triage), meta  photon   improve perceived ui performance in firefox  bugs for triage ,1355956.0,[meta] Photon - Make Firefox start more quickly, meta  photon   make firefox start more quickly,1.0,M
12778.0,1457565.0,[META] Onboarding / First Run, meta  onboarding   first run,1571457.0,"The Search Bar is no longer ""stuck"" to the top when scrolling down the page when the Extended Triplets are displayed",the search bar is no longer  stuck  to the top when scrolling down the page when the extended triplets are displayed,1.0,M
49459.0,1425299.0,[meta] Remove technical debt, meta  remove technical debt,1371294.0,Add some tests for the follow-on search add-on in mozilla-central,add some tests for the follow on search add on in mozilla central,1.0,M
47160.0,1512725.0,[META] Pocket + New Tab MVP 66/67, meta  pocket   new tab mvp 66 67,1522993.0,Card grid and list bottom align source text,card grid and list bottom align source text,1.0,M
28411.0,1349210.0,[meta] Photon - structural changes to menus/toolbars/panels, meta  photon   structural changes to menus toolbars panels,1383009.0,Add flexible spaces around the URL and search bar by default and replace the bookmarks button with the library one,add flexible spaces around the url and search bar by default and replace the bookmarks button with the library one,1.0,M
52853.0,1461743.0,[meta] Privacy UI Improvements, meta  privacy ui improvements,1482281.0,Sync the new browser.contentblocking.enabled,sync the new browser contentblocking enabled,1.0,M
17845.0,1513279.0,[META] Snippets, meta  snippets,1483040.0,Add snippets targeting for total URIs count,add snippets targeting for total uris count,1.0,M
26685.0,1330635.0,[meta] Sessionstore performance tracking, meta  sessionstore performance tracking,1348816.0,Session store updates (inefficiently) - 1 observer per tab - when users select a different page style,session store updates  inefficiently    1 observer per tab   when users select a different page style,1.0,M
49531.0,1471328.0,[META] CFR Add-ons, meta  cfr add ons,1486867.0,Install and No thanks actions should block and hide CFR message,install and no thanks actions should block and hide cfr message,1.0,M
10792.0,1495548.0,[meta] Add a telemetry probe for SERP ad clicks into core Firefox, meta  add a telemetry probe for serp ad clicks into core firefox,1505411.0,Add basic monitoring for SERP pages with ads / SERP ad clicks,add basic monitoring for serp pages with ads   serp ad clicks,1.0,M
55697.0,1442203.0,[meta] Improve cert error pages, meta  improve cert error pages,1546625.0,Improve potentially confusing date format on cert error pages,improve potentially confusing date format on cert error pages,1.0,M
19003.0,1561009.0,[META] What’s new panel, meta  what’s new panel,1569931.0,Make the What's New contents panel a document for easier browsing for screen readers,make the what s new contents panel a document for easier browsing for screen readers,1.0,M
40999.0,530399.0,[meta] potential data types to sync, meta  potential data types to sync,428380.0,Allow Sync of Installed extensions,allow sync of installed extensions,1.0,M
15505.0,1357306.0,[meta] Preferences visual refresh, meta  preferences visual refresh,1386160.0,Update about:preferences separator according to Photon visual spec,update about preferences separator according to photon visual spec,1.0,M
20384.0,1433315.0,[meta] [EPIC] Activity Stream, meta   epic  activity stream,1492953.0,[META] Homepage Remediation, meta  homepage remediation,1.0,M
55045.0,1364238.0,Add the sidebar button into the default toolbar set,add the sidebar button into the default toolbar set,1360282.0,Remove the panel that opens when clicking on the sidebar toolbar button,remove the panel that opens when clicking on the sidebar toolbar button,1.0,M
2234.0,1421690.0,[meta] Storage (Site Data and Cookies) Management V2, meta  storage  site data and cookies  management v2,1459603.0,"Persistent storage prompts should not have a ""Remember this decision"" checkbox",persistent storage prompts should not have a  remember this decision  checkbox,1.0,M
56354.0,1475097.0,UI for restricted cookie access for third party trackers in Preferences,ui for restricted cookie access for third party trackers in preferences,1484788.0,Make the Disable Protection button in the control centre UI work for third-party cookie blocking settings,make the disable protection button in the control centre ui work for third party cookie blocking settings,1.0,M
12397.0,1418973.0,[meta] Improve keyboard accessibility of the toolbar and its buttons, meta  improve keyboard accessibility of the toolbar and its buttons,1354146.0,Allow keyboard navigation using accesskeys in panelmultiview subviews,allow keyboard navigation using accesskeys in panelmultiview subviews,1.0,M
4957.0,1344302.0,[meta] Photon - Make closing tabs fast, meta  photon   make closing tabs fast,1355456.0,Investigate preparing the next tab on mousedown on the tab close button,investigate preparing the next tab on mousedown on the tab close button,1.0,M
8261.0,851364.0,[meta] Reset Firefox to its default state, meta  reset firefox to its default state,880884.0,Polish the page displayed after a Firefox Reset,polish the page displayed after a firefox reset,1.0,M
49178.0,1432586.0,[META] Weighted Highlights, meta  weighted highlights,1433231.0,Add synced tabs to Highlights,add synced tabs to highlights,1.0,M
41895.0,1357285.0,[meta] Preferences search, meta  preferences search,1384830.0,Preferences search is janky and unresponsive,preferences search is janky and unresponsive,1.0,M
13223.0,1461743.0,[meta] Privacy UI Improvements, meta  privacy ui improvements,1457512.0,Lighten two Control Center strings that describe unexceptional states,lighten two control center strings that describe unexceptional states,1.0,M
17623.0,1352693.0,"[meta] Re-work customize mode, the overflow panel and the hamburger panel", meta  re work customize mode  the overflow panel and the hamburger panel,1354145.0,Restyle customize mode main palette ('toolbox'),restyle customize mode main palette   toolbox  ,1.0,M
496.0,1433315.0,[meta] [EPIC] Activity Stream, meta   epic  activity stream,1545802.0,[META] Trailhead Desktop First Run, meta  trailhead desktop first run,1.0,M
43185.0,1363772.0,[meta] Photon - Speculatively open network connections as soon as possible when we know the intended site destination., meta  photon   speculatively open network connections as soon as possible when we know the intended site destination ,1348275.0,speculatively connect to web server(s) on autocomplete when typing in awesomebar,speculatively connect to web server s  on autocomplete when typing in awesomebar,1.0,M
40039.0,1569303.0,[meta] Extended First Run Triplets, meta  extended first run triplets,1570026.0,Enable Monitor authentication from below-search snippet template,enable monitor authentication from below search snippet template,1.0,M
46821.0,1472212.0,Set browser.tabs.remote.separatePrivilegedContentProcess to true by default in Nightly,set browser tabs remote separateprivilegedcontentprocess to true by default in nightly,1416066.0,Use ScriptPreloader cache for Activity Stream for possible browser startup win,use scriptpreloader cache for activity stream for possible browser startup win,1.0,M
21540.0,1567601.0,"[meta] New ""Moments"" Page", meta  new  moments  page,1568692.0,Show a page like what's new on startup once but not dependent on major version bump,show a page like what s new on startup once but not dependent on major version bump,1.0,M
27593.0,1350472.0,[meta] Reduce the number of jsms loaded in content processes, meta  reduce the number of jsms loaded in content processes,1354820.0,Implement a module getter that will unload when idle,implement a module getter that will unload when idle,1.0,M
51724.0,1387013.0,[meta] Stuff we can remove now that XUL extensions are no longer supported, meta  stuff we can remove now that xul extensions are no longer supported,1409407.0,Clean up #toolbar-menubar ~ #TabsToolbar selectors,clean up  toolbar menubar    tabstoolbar selectors,1.0,M
47618.0,1553937.0,[META] Performance Tweaks, meta  performance tweaks,1573206.0,DiscoveryStream lazy load card html,discoverystream lazy load card html,1.0,M
52709.0,1410333.0,[meta] Add automated tests for Activity Stream functionality, meta  add automated tests for activity stream functionality,1410402.0,"Add automated test for ""Top Stories - Context menu - Dismiss all Stories""",add automated test for  top stories   context menu   dismiss all stories ,1.0,M
29948.0,1522516.0,Port tests in browser/components/privatebrowsing/ to the new address bar implementation (quantumbar),port tests in browser components privatebrowsing  to the new address bar implementation  quantumbar ,1522489.0,[meta] Port remaining urlbar tests to QuantumBar, meta  port remaining urlbar tests to quantumbar,1.0,M
32727.0,1442203.0,[meta] Improve cert error pages, meta  improve cert error pages,1538644.0,Consider using a separate domain for MitM priming,consider using a separate domain for mitm priming,1.0,M
23066.0,1444980.0,[META] Customization, meta  customization,1402654.0,Allow custom image / thumbnail for an edited top site,allow custom image   thumbnail for an edited top site,1.0,M
25279.0,1361283.0,[meta] Implement new Automigration UI, meta  implement new automigration ui,1361286.0,support in-page messages for Automigration module,support in page messages for automigration module,1.0,M
1551.0,1497967.0,Add Opt-out flow for users to stop seeing CFR recommendations,add opt out flow for users to stop seeing cfr recommendations,1500553.0,Add CFR preference UI to about:preferences,add cfr preference ui to about preferences,1.0,M
27032.0,1421690.0,[meta] Storage (Site Data and Cookies) Management V2, meta  storage  site data and cookies  management v2,1463114.0,Clear Site Data dialog should remember checkbox values,clear site data dialog should remember checkbox values,1.0,M
49351.0,1410333.0,[meta] Add automated tests for Activity Stream functionality, meta  add automated tests for activity stream functionality,1410832.0,"Add automated test for ""Top Sites - Context menu - Pin item""",add automated test for  top sites   context menu   pin item ,1.0,M
16050.0,1519366.0,[meta] Too many restyles when opening new tabs, meta  too many restyles when opening new tabs,1355588.0,Prototype new tab opening/closing animations,prototype new tab opening closing animations,1.0,M
17587.0,1357285.0,[meta] Preferences search, meta  preferences search,1352481.0,Search should find matched strings within popups and subdialogs,search should find matched strings within popups and subdialogs,1.0,M
27641.0,1432588.0,[META] Router Infrastructure, meta  router infrastructure,1483562.0,Use object for button actions in ASR,use object for button actions in asr,1.0,M
55243.0,1352697.0,[meta] Add a URL-bar based page action menu, meta  add a url bar based page action menu,1363168.0,"Add support for native OS X ""Share"" feature",add support for native os x  share  feature,1.0,M
10055.0,1535711.0,[meta] Pocket New Tab, meta  pocket new tab,1574297.0,"Update ""How it works"" line in New Tab feed for Fx70 (Oct 22)",update  how it works  line in new tab feed for fx70  oct 22 ,1.0,M
422.0,1433243.0,Implement ASR persistent storage + caching for remote endpoints,implement asr persistent storage   caching for remote endpoints,1482115.0,After version upgrade clear Snippets cache and refetch snippets,after version upgrade clear snippets cache and refetch snippets,1.0,M
13148.0,1433177.0,[Meta] New bookmark sync, meta  new bookmark sync,1515784.0,Consider reuploading inconsistent bookmarks immediately after a sync,consider reuploading inconsistent bookmarks immediately after a sync,1.0,M
3753.0,1471328.0,[META] CFR Add-ons, meta  cfr add ons,1471389.0,Create CFR message provider with experiment recipes,create cfr message provider with experiment recipes,1.0,M
13851.0,1354264.0,[meta][userstory] Ship v1 of Pre-populated topsites in Awesome Bar, meta  userstory  ship v1 of pre populated topsites in awesome bar,1354329.0,Create a FX_URLBAR_SELECTED_RESULT_TYPE probe for 'topsites' results,create a fx urlbar selected result type probe for  topsites  results,1.0,M
14337.0,1352697.0,[meta] Add a URL-bar based page action menu, meta  add a url bar based page action menu,1363182.0,"Add a ""send to device"" subview to the page action menu",add a  send to device  subview to the page action menu,1.0,M
24868.0,1352110.0,"[meta] Create a library button to show Recent Bookmarks, Recent Downloads, History, Synced Tabs, Screenshots, and Pocket List", meta  create a library button to show recent bookmarks  recent downloads  history  synced tabs  screenshots  and pocket list,1354533.0,Update the 'History' view in the Library for photon,update the  history  view in the library for photon,1.0,M
3018.0,1485002.0,[META] Fluent migration using in-tree strings, meta  fluent migration using in tree strings,1485011.0,Migrate sections strings from newtab.properties to newtab.ftl,migrate sections strings from newtab properties to newtab ftl,1.0,M
22565.0,1513279.0,[META] Snippets, meta  snippets,1503345.0,Create monitors for incoming data pings for Snippets,create monitors for incoming data pings for snippets,1.0,M
16351.0,1432588.0,[META] Router Infrastructure, meta  router infrastructure,1492942.0,"ASR Snippets should respect onboarding, user pref",asr snippets should respect onboarding  user pref,1.0,M
55548.0,1485422.0,Add rating stars to CFR,add rating stars to cfr,1505319.0,Remove --cfr-notification-header-image and --cfr-notification-footer-star variables,remove   cfr notification header image and   cfr notification footer star variables,1.0,M
51202.0,1461743.0,[meta] Privacy UI Improvements, meta  privacy ui improvements,1476220.0,"Show a ""site information"" header in the identity popup",show a  site information  header in the identity popup,1.0,M
50349.0,1517486.0,[meta][phase-1] Switch builtin search engines to WebExtensions, meta  phase 1  switch builtin search engines to webextensions,1492475.0,Dont block async init of nsSearchService on region fetch,dont block async init of nssearchservice on region fetch,1.0,M
42173.0,1352695.0,[meta] Update the hamburger panel for Photon, meta  update the hamburger panel for photon,1354087.0,Add 'Sync Now' button to static hamburger menu,add  sync now  button to static hamburger menu,1.0,M
42170.0,1432588.0,[META] Router Infrastructure, meta  router infrastructure,1433215.0,Add message center blocklist,add message center blocklist,1.0,M
51277.0,1522512.0,Port tests in browser/base/content/test/performance/ to the new address bar implementation (quantumbar),port tests in browser base content test performance  to the new address bar implementation  quantumbar ,1522489.0,[meta] Port remaining urlbar tests to QuantumBar, meta  port remaining urlbar tests to quantumbar,1.0,M
9478.0,1410880.0,"Add automated test for ""Top Sites - Context menu - User tiles - Unpin""",add automated test for  top sites   context menu   user tiles   unpin ,1421844.0,Add implementation to Activity Stream mochitests/head.js,add implementation to activity stream mochitests head js,1.0,M
1086.0,1344302.0,[meta] Photon - Make closing tabs fast, meta  photon   make closing tabs fast,1345315.0,_handleTabTelemetryEnd can be too expensive, handletabtelemetryend can be too expensive,1.0,M
55684.0,1549805.0,[meta] Protection Report, meta  protection report,1559421.0,Add data to Lockwise card,add data to lockwise card,1.0,M
48239.0,1433047.0,[meta] Create the tab-modal Payment Request widget, meta  create the tab modal payment request widget,1507624.0,Update outline to match the address bar,update outline to match the address bar,1.0,M
8138.0,1355956.0,[meta] Photon - Make Firefox start more quickly, meta  photon   make firefox start more quickly,1357517.0,Stop loading Preferences.jsm before first paint,stop loading preferences jsm before first paint,1.0,M
48199.0,1461743.0,[meta] Privacy UI Improvements, meta  privacy ui improvements,1529654.0,Label Cryptomining and Fingerprinting as Experimental in about:preferences,label cryptomining and fingerprinting as experimental in about preferences,1.0,M
50485.0,1529927.0,Identify which old autocomplete tests should be ported,identify which old autocomplete tests should be ported,1533039.0,"Test that DOWN/UP from an autofill entry, autofills again",test that down up from an autofill entry  autofills again,1.0,M
27272.0,1410333.0,[meta] Add automated tests for Activity Stream functionality, meta  add automated tests for activity stream functionality,1410422.0,"Add automated test for ""Highlights - Populate""",add automated test for  highlights   populate ,1.0,M
4678.0,1535711.0,[meta] Pocket New Tab, meta  pocket new tab,1543442.0,Update styles for more general collapsible sections,update styles for more general collapsible sections,1.0,M
38650.0,1353725.0,[meta] displaying the awesomebar panel could be smoother, meta  displaying the awesomebar panel could be smoother,1360506.0,location bar flickers when backspacing a long search string,location bar flickers when backspacing a long search string,1.0,M
51648.0,1432588.0,[META] Router Infrastructure, meta  router infrastructure,1431470.0,Expose bookmarks usage data for snippets,expose bookmarks usage data for snippets,1.0,M
48677.0,1410333.0,[meta] Add automated tests for Activity Stream functionality, meta  add automated tests for activity stream functionality,1410791.0,"Add automated test for ""Highlights - Context Menu - Bookmark""",add automated test for  highlights   context menu   bookmark ,1.0,M
28026.0,1425024.0,[meta] Awesomebar papercuts, meta  awesomebar papercuts,782557.0,"Provide equivalent to Chrome's OpenSearch-based ""Press Tab to search ..."" completion behaviour",provide equivalent to chrome s opensearch based  press tab to search      completion behaviour,1.0,M
31996.0,1485002.0,[META] Fluent migration using in-tree strings, meta  fluent migration using in tree strings,1485009.0,"Migrate top sites, search strings from newtab.properties to newtab.ftl",migrate top sites  search strings from newtab properties to newtab ftl,1.0,M
21810.0,1410333.0,[meta] Add automated tests for Activity Stream functionality, meta  add automated tests for activity stream functionality,1410798.0,"Add automated test for ""Highlights - Context Menu - Dismiss""",add automated test for  highlights   context menu   dismiss ,1.0,M
34594.0,1535711.0,[meta] Pocket New Tab, meta  pocket new tab,1531596.0,[Context Menu] Bookmarked or Save to Pocket story loses Remove Bookmark or Archive/Delete From Pocket on browser restart, context menu  bookmarked or save to pocket story loses remove bookmark or archive delete from pocket on browser restart,1.0,M
10008.0,1354046.0,[meta] Implement the OnBoarding overlay, meta  implement the onboarding overlay,1369291.0,add l10n support for onboarding overlay,add l10n support for onboarding overlay,1.0,M
7138.0,1505898.0,[meta] Fission for the front-end, meta  fission for the front end,1567190.0,[Fission] Make page style menu fission-compatible, fission  make page style menu fission compatible,1.0,M
32081.0,1346488.0,[meta] Photon UI Refresh, meta  photon ui refresh,1349422.0,[meta] Photon - Improvements to First-Run Experience, meta  photon   improvements to first run experience,1.0,M
36783.0,1477796.0,Move selected tabs: add support for dragging and dropping pinned and unpinned tabs,move selected tabs  add support for dragging and dropping pinned and unpinned tabs,1458066.0,Implement ability to move a selection of tabs within the same window through drag and drop,implement ability to move a selection of tabs within the same window through drag and drop,1.0,M
29125.0,1356269.0,[meta] Photon - Preference, meta  photon   preference,1365133.0,Updated Preferences re-org according to proposal from May 11th,updated preferences re org according to proposal from may 11th,1.0,M
51437.0,1394451.0,Update Illustration for error: connection failure,update illustration for error  connection failure,1351268.0,[meta] Photon - Update product messaging with the appropriate tone, meta  photon   update product messaging with the appropriate tone,3.0,M
20931.0,1452645.0,"Remove ""Open in Sidebar"" feature",remove  open in sidebar  feature,469010.0,"Bookmarks marked as ""load in sidebar"", open in the current tab when opened in the location bar",bookmarks marked as  load in sidebar   open in the current tab when opened in the location bar,3.0,M
47944.0,1376098.0,[hamburger panel] Remove Page Setup menu item, hamburger panel  remove page setup menu item,1387512.0,[Meta] Photon Structure QA Tracking Bug, meta  photon structure qa tracking bug,3.0,M
43372.0,1433177.0,[Meta] New bookmark sync, meta  new bookmark sync,1449730.0,Remove the non-mirror bookmarks engine,remove the non mirror bookmarks engine,3.0,M
17427.0,1563365.0,Test new wording in first run experience around Monitor,test new wording in first run experience around monitor,1563345.0,[meta] Desktop First Run Fx 70, meta  desktop first run fx 70,3.0,M
49268.0,1363182.0,"Add a ""send to device"" subview to the page action menu",add a  send to device  subview to the page action menu,1387512.0,[Meta] Photon Structure QA Tracking Bug, meta  photon structure qa tracking bug,3.0,M
5465.0,1432745.0,Improve or remove the persistent status column in the site data manager,improve or remove the persistent status column in the site data manager,1421690.0,[meta] Storage (Site Data and Cookies) Management V2, meta  storage  site data and cookies  management v2,3.0,M
5104.0,1507624.0,Update outline to match the address bar,update outline to match the address bar,1433047.0,[meta] Create the tab-modal Payment Request widget, meta  create the tab modal payment request widget,3.0,M
23123.0,1536089.0,[META] CFR Pinned Tabs Improvements Fx 68, meta  cfr pinned tabs improvements fx 68,1433315.0,[meta] [EPIC] Activity Stream, meta   epic  activity stream,3.0,M
52916.0,1505198.0,Make sure the STATE_COOKIES_LOADED state is stored outside of the content blocking log,make sure the state cookies loaded state is stored outside of the content blocking log,1461743.0,[meta] Privacy UI Improvements, meta  privacy ui improvements,3.0,M
18192.0,1400536.0,Add an option for showing more / fewer rows in New Tab sections,add an option for showing more   fewer rows in new tab sections,1432589.0,[META] Preferences, meta  preferences,3.0,M
19343.0,1495979.0,Cookie section in Control Center should only appear when something is actually blocked,cookie section in control center should only appear when something is actually blocked,1473978.0,[meta] Restrict the access of third-party trackers to their cookie jar, meta  restrict the access of third party trackers to their cookie jar,3.0,M
31824.0,1480506.0,Top Search Shortcuts should allow user to unpin,top search shortcuts should allow user to unpin,1482398.0,Uplift Top Search feature to Firefox 62,uplift top search feature to firefox 62,3.0,M
45238.0,1544022.0,Adjust prerendering to work with Discovery Stream,adjust prerendering to work with discovery stream,1535711.0,[meta] Pocket New Tab, meta  pocket new tab,3.0,M
44786.0,1483040.0,Add snippets targeting for total URIs count,add snippets targeting for total uris count,1432588.0,[META] Router Infrastructure, meta  router infrastructure,3.0,M
3177.0,1459770.0,cleanup/land bundling AS in mc using webpack,cleanup land bundling as in mc using webpack,1457572.0,[META] Build Process, meta  build process,3.0,M
3311.0,1544564.0,[meta] Improve cert error code, meta  improve cert error code,1442203.0,[meta] Improve cert error pages, meta  improve cert error pages,3.0,M
20248.0,1484724.0,Figure out localization strategy for CFR,figure out localization strategy for cfr,1471328.0,[META] CFR Add-ons, meta  cfr add ons,3.0,M
9431.0,1560513.0,Handle errors properly in about:certificate,handle errors properly in about certificate,1566129.0,Create tests for bug #1560513,create tests for bug  1560513,3.0,M
21334.0,1363180.0,Add a share subview/item to the page action menu,add a share subview item to the page action menu,1352697.0,[meta] Add a URL-bar based page action menu, meta  add a url bar based page action menu,3.0,M
51338.0,1432587.0,[META] Perceived Performance, meta  perceived performance,1433315.0,[meta] [EPIC] Activity Stream, meta   epic  activity stream,3.0,M
32135.0,1446146.0,Implement Sentry client-side rate-limiting to save network bandwidth before riding trains,implement sentry client side rate limiting to save network bandwidth before riding trains,1445083.0,[META] Reporting, meta  reporting,3.0,M
921.0,1492089.0,Add ASR Snippets EOY Template,add asr snippets eoy template,1432588.0,[META] Router Infrastructure, meta  router infrastructure,3.0,M
