comboId,req1Id,req1,req_1,req2Id,req2,req_2,Label,AnnotationStatus
31617.0,1535773.0,Allow collapsing of top sites and the rest of Discovery Stream content,allow collapsing of top sites and the rest of discovery stream content,1543442.0,Update styles for more general collapsible sections,update styles for more general collapsible sections,3.0,M
45390.0,46407.0,The current URL cannot be querried by another app,the current url cannot be querried by another app,125419.0,"[META]Add AppleScript support and capabilities to Mozilla on Mac, e.g. AppleScript/OSA Script menu", meta add applescript support and capabilities to mozilla on mac  e g  applescript osa script menu,3.0,M
38535.0,1363772.0,[meta] Photon - Speculatively open network connections as soon as possible when we know the intended site destination., meta  photon   speculatively open network connections as soon as possible when we know the intended site destination ,1363750.0,[meta] Photon - Improve perceived UI performance in Firefox, meta  photon   improve perceived ui performance in firefox,3.0,M
33419.0,1433252.0,Add potentially shared links to Highlights,add potentially shared links to highlights,1432586.0,[META] Weighted Highlights, meta  weighted highlights,3.0,M
56429.0,1377163.0,Remove search result from category list,remove search result from category list,1357285.0,[meta] Preferences search, meta  preferences search,3.0,M
13930.0,1561536.0,Add new message schema and template type for feature callouts,add new message schema and template type for feature callouts,1535001.0,[META] CFR, meta  cfr,3.0,M
10657.0,1483056.0,Add snippets targeting for y/n updates enabled,add snippets targeting for y n updates enabled,1484328.0,"Add router targeting, router actions and bug fixes to Activity Stream",add router targeting  router actions and bug fixes to activity stream,3.0,M
38443.0,1481605.0,Update designs for Top Site Search Shortcut tiles,update designs for top site search shortcut tiles,1482398.0,Uplift Top Search feature to Firefox 62,uplift top search feature to firefox 62,3.0,M
2170.0,1452645.0,"Remove ""Open in Sidebar"" feature",remove  open in sidebar  feature,1374799.0,Sidebar switcher menu should list bookmarks that are flagged to open in the sidebar,sidebar switcher menu should list bookmarks that are flagged to open in the sidebar,3.0,M
25906.0,1433231.0,Add synced tabs to Highlights,add synced tabs to highlights,1459288.0,[META] Better Highlights, meta  better highlights,3.0,M
38823.0,1394457.0,Update illustration for about:sessionrestore,update illustration for about sessionrestore,1398183.0,Update copy for about:sessionrestore,update copy for about sessionrestore,3.0,M
18001.0,1363755.0,[meta] Photon - Tab interactions should be immediate, meta  photon   tab interactions should be immediate,1363750.0,[meta] Photon - Improve perceived UI performance in Firefox, meta  photon   improve perceived ui performance in firefox,3.0,M
47937.0,1502975.0,Yandex search shortcut displayed in Russian for Turkish,yandex search shortcut displayed in russian for turkish,1479806.0,[META] Top Site Search Shortcuts, meta  top site search shortcuts,3.0,M
11520.0,1515076.0,Create dashboard for Release ASR Snippets,create dashboard for release asr snippets,1432588.0,[META] Router Infrastructure, meta  router infrastructure,3.0,M
11465.0,674371.0,Support double-tap to zoom in on a section on macOS,support double tap to zoom in on a section on macos,1505469.0,Stop resetting the zoom when attempting to use the Smart Zoom feature (double-tap) in macOS,stop resetting the zoom when attempting to use the smart zoom feature  double tap  in macos,3.0,M
10748.0,1387557.0,Download progressbar should use fatter bar when downloading,download progressbar should use fatter bar when downloading,1394842.0,Download progressbar should transition between downloading states,download progressbar should transition between downloading states,3.0,M
37852.0,1361347.0,Can refreshIdentityBlock be optimized?,can refreshidentityblock be optimized ,1348289.0,[meta] Photon - Improve perceived UI performance in Firefox (bugs for triage), meta  photon   improve perceived ui performance in firefox  bugs for triage ,3.0,M
1344.0,1507013.0,Blocking third party cookies from the strict list blocks Google Recaptcha Cookies,blocking third party cookies from the strict list blocks google recaptcha cookies,1473978.0,[meta] Restrict the access of third-party trackers to their cookie jar, meta  restrict the access of third party trackers to their cookie jar,3.0,M
33482.0,1472212.0,Set browser.tabs.remote.separatePrivilegedContentProcess to true by default in Nightly,set browser tabs remote separateprivilegedcontentprocess to true by default in nightly,1504754.0,Debug noscripts version of new tab page fail to load,debug noscripts version of new tab page fail to load,3.0,M
26193.0,1495838.0,L10N for for survey - Search Shortcuts,l10n for for survey   search shortcuts,1479806.0,[META] Top Site Search Shortcuts, meta  top site search shortcuts,3.0,M
31215.0,1387088.0,Write a test to measure how many reflows occur when typing individual characters into the AwesomeBar,write a test to measure how many reflows occur when typing individual characters into the awesomebar,1363507.0,[meta] Write reflow tests for the AwesomeBar, meta  write reflow tests for the awesomebar,3.0,M
19412.0,1567190.0,[Fission] Make page style menu fission-compatible, fission  make page style menu fission compatible,1505898.0,[meta] Fission for the front-end, meta  fission for the front end,3.0,M
12772.0,225680.0,Ability to detach/tear off tabs (Open a tab in a new window),ability to detach tear off tabs  open a tab in a new window ,261735.0,Context menu on TABS.,context menu on tabs ,2.0,M
37659.0,1496075.0,Support loading search extensions on startup,support loading search extensions on startup,1530027.0,Investigate changing the data: icons from the .xml files to separate files,investigate changing the data  icons from the  xml files to separate files,2.0,M
43761.0,1492842.0,Implement UrlbarInput up/down key event handling to navigate within the UrlbarView,implement urlbarinput up down key event handling to navigate within the urlbarview,1512110.0,Implement selection/highlighting,implement selection highlighting,2.0,M
33483.0,57342.0,"Add ""View as Text/HTML/..."" option for unknown mime content-type",add  view as text html      option for unknown mime content type,291120.0,Opening wierd mime types no option to open with Firefox,opening wierd mime types no option to open with firefox,2.0,M
